id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,text,dataset,primary_anger,secondary_anger,primary_disgust,secondary_disgust,primary_fear,secondary_fear,primary_joy,secondary_joy,primary_sadness,secondary_sadness,primary_surprise,secondary_surprise
647,False,False,False,False,True,False,False,False,RT @victoriaswatson: @WhiteHouse @POTUS What a wonderful exchange between two of the world's greatest men! Really touching. # #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
648,False,False,False,False,True,False,False,False,"I love this Pope. I don't care what religion you are, this guy is awesome. #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
653,False,False,False,False,True,False,False,False,@worldfarmersorg congress. @BartoliniMatteo :Dutch way in reducing greenhouse gasses agriculture is excellent example combat #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
662,False,False,False,True,False,False,False,False,"Politics, Religion, Race; we are so busy killing & hurting each other, Earth dries up & we will all die anyway. #drought #SemST",train,False,False,False,False,True,True,False,False,False,False,False,False
664,False,True,False,False,False,False,False,False,"What a great week for social issues #SCOTUS Now, let's get to work on #environment and #SemST",train,False,False,False,False,False,False,False,True,False,False,False,False
665,False,False,False,True,False,False,False,False,"Islamists kill in France, Tunisia and Syria. But let's remember that our greatest threat is from the #hoax formerly known as #SemST",train,False,False,False,False,True,True,False,False,False,False,False,False
670,False,False,False,False,True,False,False,False,Dear #seattleweather please stay exactly how you are right now. #thismorning #okaythanksbye #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
675,True,False,False,False,False,False,False,False,"Let's all stop saying people don't ""believe"" in Climate Change. It's not a matter of faith. They don't UNDERSTAND #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
679,True,False,False,False,False,False,False,False,"If it doesn't warm up soon @Number10gov, I want my money back on the panels for misselling. #45Minutes #dodgydata #Drtker #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
680,False,False,False,False,True,False,False,False,News flash for all the haters!! THE EARTH IS ROUND! #LoveWins #SCOTUS #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
683,False,True,False,False,False,False,False,False,"When the Last Tree Is Cut Down, the Last Fish Eaten & the Last Stream Poisoned, You Will Realize That You Cannot Eat Money #SemST",train,False,False,False,False,False,False,False,True,False,False,False,False
688,True,False,False,False,False,False,False,False,@washingtonpost That is one of the most INSANE and DELUSIONAL quotes I've ever seen.  #tcot #tlot #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
694,False,True,False,False,False,False,False,False,"One day it will be clear that someone has changed their opinion due 2 one or more of my tweets, but I'm not holding my breath #SemST",train,False,False,False,False,False,False,False,True,False,False,False,False
708,False,False,False,True,False,False,False,False,I'm in hell. I feel the fiery tips of insidious flames swiftly sauntering into my room. Or maybe I don't have AC #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
710,False,False,False,False,True,False,False,False,@BillMoyersHQ CONGRATULATIONS to the DUTCH!!!!!!! GOOD WORK!!!!!! #Change #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
718,True,False,False,False,False,False,False,False,V @QueenNoor V @Guardian The Biggest Story In World Podcast @WhiteHouse @AlGore @TheHill of @GOP STUPIDITY And IGNORANCE! #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
719,False,False,False,True,False,False,False,False,The facts are in. It is clear as our numbered days. Climate change is humanity's fault. And we are facing extinction. #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
721,False,False,False,False,True,False,False,False,"If ozone science had been ignored by your dad, @JebBush we would be in dire straits right now. Could you thank him for us? #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
724,False,False,False,True,False,False,False,False,Ocean acidification is the most important scientific crisis that we face today Donna Roberts #CambioClimatico #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
725,False,False,False,False,False,False,True,False,"Today is June 27th and it's 66 degrees out, wtf. #takeme2thecarribean #anywhereneartheequator #SemST",train,False,False,False,False,False,False,False,False,False,False,True,True
730,False,False,False,False,True,False,False,False,I Like learning in depth about nutrition/health @TEDTalks @NetflixUK #Disease #westerndiet  #Health   #agriculture  #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
735,False,True,False,False,False,False,False,False,Fossil fuel divestment won't necessarily stop climate change but it is a step in the right direction. #keepitintheground #SemST,train,False,False,False,False,False,False,False,True,False,False,False,False
738,False,False,False,False,True,False,False,False,"Thx @susanbowenphoto @Omaniblog had fun in my home county, will be back later this summer with @castellscarmen-catching up 4 #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
746,False,False,False,False,True,False,False,False,"Thank you to all our 300 followers, helping us to raise awareness of #HumanRights #SOSEurope #prisonersofconscience #torture #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
752,False,False,False,False,True,False,False,False,Brilliant talk from @GeorgeMonbiot #Dali Lama @guardian #divestment is the key action for all on #Glasto2015 #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
765,False,False,False,False,True,False,False,False,.@quinn43 Thanks for the follow. Check out CCL for solutions. #solutions #citizensclimatelobby2015 #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
772,True,False,False,False,False,False,False,False,The last thing #Australia or the world needs are 2 more vast earth destroying #coal mines! Let's get real and fight  #auspol #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
773,False,False,False,False,True,False,False,False,"Barack Obama meets David Attenborough, I'm so ready for this and I cannot wait! 89 year's old and always on form #legend #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
774,False,False,False,False,True,False,False,False,Enjoying watching Sir David Attenborough and Obama talk about climate change mitigation #LoveNature #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
778,False,False,False,False,True,False,False,False,Amazing interview with @POTUS and David Attenborough #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
787,False,True,False,False,True,False,False,False,Glad for the millions of lives improved this week. Now let's set our sights on helping millions more. #ImmigrationAction #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
789,True,False,False,False,False,False,False,False,"Can @BarackObama use $866,615 of jet fuel on His #EarthDay trip to Florida? YES HE CAN!!! -mao @POTUS #FAIL #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
797,False,False,True,False,False,False,False,False,Population growth is only a problem because humans treat the earth like shit.  #govegan #environment #SemST,train,False,False,True,True,False,False,False,False,False,False,False,False
816,False,True,False,False,False,False,False,False,"We need to work with confidence, transparence and guided by consensus @manupulgarvidal at @UN_PGA event on #action2015 #SemST",train,False,False,False,False,False,False,False,True,False,False,False,False
820,False,False,False,True,False,False,False,False,what is at stake is the survival of our and next generation - Indigenous People Youth #UNGA #Action2015 #COP21 #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
826,False,True,False,False,False,False,False,False,"#SCOTUS,  We need to force #power #plants To cut #emissions of #mercury and other #air pollutants asap! #POTUS #EPA #Justices #SemST",train,False,False,False,False,False,False,False,True,False,False,False,False
827,False,False,False,False,False,True,False,False,The ruling by @Scotus is a major setback for @EPA & the environment.  #dirtycoal #SemST,train,False,False,False,False,False,False,False,False,True,True,False,False
836,False,True,False,False,False,False,False,False,Ballot paper posted @timfarron has my vote for leader. Our Liberal voice will be heard #HumanRightsAct #AffordableHousing #SemST,train,False,False,False,False,False,False,False,True,False,False,False,False
854,False,False,False,True,False,False,False,False,#COP21 can succeed or fail. If humankind wants to survive something must be done not for nature but for humans. Simple. #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
859,False,False,False,False,True,False,False,False,At the UN with crew now :) @Trashis4Tossers #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
864,False,False,False,False,False,False,True,False,#Northwest #HeatWave continues. First time. Ever. My tomato plants have fruit. In JUNE! #Oregon #Organic #SemST,train,False,False,False,False,False,False,False,False,False,False,True,True
869,False,False,False,True,False,False,False,False,If you do not repent your emission of CO2 you will end up in hell #bible #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
885,False,False,False,False,True,False,False,False,"It's ""mindblowing"" to me to watch this, #SirDavidAttenborough. #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
886,False,False,False,False,True,False,False,False,David Attenborough being interviewed by President Obama is brilliant & fascinating viewing #ForeignCorrespondent #ABC #tunein #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
891,False,False,False,False,True,False,False,False,"The #greatman @BarackObama met #greatman David Attenborough & change seems possible, attainable. Listen up! #Attenborobama #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
892,False,False,False,False,True,False,False,False,"Obama & Attenborough brilliant, heart felt & honest  Why can't we have such a discussion here in Oz  #renewables #abc #auspol #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
893,False,False,False,True,False,False,False,False,Scary stat of the day: 7% of the area of urban greenspace in England has been lost since 2001 @theCCCuk #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
895,False,False,False,False,False,True,False,False,@metaceptive @jmgamerorus gutted I've missed this would have loved to hear this talk. Africa represented #SemST,train,False,False,False,False,False,False,False,False,True,True,False,False
902,True,False,True,False,False,False,False,False,I'm sick of celebrities who think being a well known actor makes them an authority on anything else. #robertredford #UN #SemST,train,True,True,True,True,False,False,False,False,False,False,False,False
910,False,False,False,False,True,False,False,False,"@DeanLeh @earthguardianz excellent speech! Well done. showed ur video to Birdie,she is ready to be part of the change. #rise #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
913,False,False,False,False,False,True,False,False,if this heat is killing me i don't wanna know what the poor polar bears are going through right now  #SemST,train,False,False,False,False,False,False,False,False,True,True,False,False
915,True,False,False,False,False,False,False,False,"Yo if you live in the United States right now, and do not believe in Global Climate Change, you're a fucking idiot. #fact #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
916,False,False,False,False,True,False,False,False,Thanks #MarcLevine & #Ilike_Mike for supporting legislation on #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
919,True,False,False,False,False,False,False,False,People at the bar bitching about the heat and drought. No one utters the words #fossilfuel caused #elephantintheroom #denial #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
920,True,False,False,False,False,False,False,False,"@FireUntildawn @chriskkenny Let me guess. You're a LYING, RABID LEFTIST/WARMIST USED TO TWISTING FACTS TO FURTHER YOUR AGENDA #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
922,False,False,False,False,True,False,False,False,My dogs are #panting to the beat of my music! #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
923,False,False,False,True,False,False,False,False,"A high emissions scenario would be a disaster for marine life, as well as for ourselves - Dr Williamson #SemST",train,False,False,False,False,True,True,False,False,False,False,False,False
924,False,True,False,False,False,False,False,False,There are a lot of things that need to be done. But first should be changing our mindset.  #WaterManagement #SemST,train,False,False,False,False,False,False,False,True,False,False,False,False
928,False,False,False,False,True,False,False,False,Have never been so outrageously grateful for a slight cool breeze drifting over my body. Is this the future? #nakedtimes #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
929,False,False,False,True,False,False,False,False,"Hey @DrAnthonyLynham, please reject the Adani Carmichael #coal mine and Abbot Point. Our Reef and climate are at risk!  #GBR #SemST",train,False,False,False,False,True,True,False,False,False,False,False,False
930,False,False,False,True,False,False,False,False,Tornado warnings for the UK this weekend.  And the government still chooses to ignore global warming #ukweather #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
932,False,True,False,False,False,False,False,False,#MainauDeclaration2015.....lets push the Agenga worldwide without any fear #climatejustice2015 #SemST,train,False,False,False,False,False,False,False,True,False,False,False,False
935,True,False,False,False,False,False,False,False,Just read Scalia's idiotic opinion overturning the EPA's carbon emissions limits. Planning to spend day in a seething rage. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
943,False,False,False,True,False,False,False,False,"Second heatwave hits NA NW popping up everywhere, and floods too, record wildfires in canada, what a mess,  time up! #SemST",train,False,False,False,False,True,True,False,False,False,False,False,False
949,False,False,False,False,True,False,False,False,We're growing vegetables at home. Tell your friends and followers what you're doing for climate! #myChangeForClimate #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
953,False,False,False,False,True,False,False,False,.@CreeClayton wonderful to find you on twitter. Meet @masroora a Canadian working in #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
956,False,False,False,False,False,True,False,False,"Without a place for feeding, mating and giving birth, there is no future for polar bears :( #SemST",train,False,False,False,False,False,False,False,False,True,True,False,False
958,False,False,False,True,False,False,False,False,Pittsburgh had a Regatta without boats. River full of debris and swift currents. Too dangerous #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
959,False,True,False,False,False,False,False,False,"UN, decline of 50% in crop yields in developing countries (rice,wheat,corn) over the next 35 years,especially in the tropics #SemST",train,False,False,False,False,False,False,False,True,False,False,False,False
960,False,False,False,False,True,False,False,False,Great meeting @balboalice and @CTwigg1 today to discuss Future Cities and how UK expertise can be shared & applied in #China #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
964,False,False,False,True,False,False,False,False,"COPS, UN conferences, board room meetings till when shall this continue when innocent lives and livelihoods are lost.  #SemST",train,False,False,False,False,True,True,False,False,False,False,False,False
965,False,False,False,False,True,False,False,False,Scorching summers for UK by end of the century! Thank Rocks I won't be here to suffer them! :-)  #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
968,True,False,False,False,False,False,False,False,Climate change is an emergency. Stop denial and start taking steps. #climatehealth #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
973,False,False,False,True,False,False,False,False,Are these ominous yellow #Vancouver skies making anyone else dread our climate future? #wildfires #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
985,False,False,False,True,False,False,False,False,@WSJ images like this make me fearful that the next epidemic must be coming soon. #overpopulation #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
997,True,False,False,False,False,False,False,False,I expected New Zealand's so-called leaders to show leadership. Instead they show weak-minded ignorance. Laggardship. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
998,True,False,False,False,False,False,False,False,11% reduction is this a joke? Our govt seems to be more concerned about flag change than #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1002,True,False,False,False,False,False,False,False,".@whelan60 ""While this debate goes on, yet more time is wasted."" #thedrum #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1003,False,False,False,True,False,False,False,False,If sea levels get any higher flooding in lowlands could become dire. #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
1004,False,False,False,False,False,True,False,False,If we don't do anything we will be the sad generation that had the opportunity to act and didn't #CFCC15 #Journey2015 #SemST,train,False,False,False,False,False,False,False,False,True,True,False,False
1008,False,False,False,False,True,False,False,False,Always a delight to see chest-drumming alpha males hiss and scuttle backwards up the wall when a feminist enters the room. #manly #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
1010,True,False,False,False,False,False,False,False,"If feminists spent 1/2 as much time reading papers as they do tumblr they would be real people, not ignorant sexist bigots. #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1011,True,False,False,False,False,False,False,False,"Stupid Feminists, the civilization you take for granted was built with the labour, blood sweat and tears of men. #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1012,True,False,False,False,False,False,False,False,YOU'RE A GIRL AND HAVE A SEX DRIVE!? YOU MUST BE A SLUT! #feminist #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1016,True,False,False,False,False,False,False,False,These pics of #pornstars with/without makeup? Just perpetuating the myth that women need makeup to be considered pretty. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1021,True,False,False,False,False,False,False,False,"If you're a feminist AND you hate men, please kill yourself. #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1022,True,False,False,False,False,False,False,False,"Women don't make 75% less than men for the same job. Women, on average, make less then men. Look it up feminazis. #EqualPayDay #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1025,True,False,False,False,False,False,False,False,Why do girls/women spend so much time to be pretty and attractive and then complain if they're reduced to a sex symbol? #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1033,True,False,False,False,False,True,False,False,You know you're in a patriarchy when women are the ones who are blamed for prostitution #whatisjustice #inequality #SemST,train,True,True,False,False,False,False,False,False,True,True,False,False
1035,True,False,False,False,False,False,False,False,I love that girl @EricWynalda on @meganrapinoe_15 What the hell @FOXSports1? Way to diminish women's soccer #USWNT #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1037,False,False,False,False,True,False,False,False,FINALLY A WOMEN RUNNING FOR PRESIDENT #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
1038,True,False,False,False,False,False,False,False,"Pissed that I got ""talked to"" but he didn't  #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1039,True,False,False,False,False,False,False,False,"@SirWilliamValen insulting, thinking you can make a switch like that. if it wasn't written for us, it wasn't for us #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1043,True,False,False,False,False,False,False,False,It upsets me how people are so narrow-minded when it comes to feminism. STEREOTYPING MEN IS NOT . #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1049,False,False,True,False,False,False,False,False,.@MyRainbowNinja @NotAllBhas This farm is fucking disgusting. #SemST,train,False,False,True,True,False,False,False,False,False,False,False,False
1050,True,False,False,False,False,False,False,False,RT @rossansguil: Nothing like dudes joking about molesting me right to my face... #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1051,True,False,False,False,False,False,False,False,All I'm doing is reading GG tweets and getting angrier. Fuuuuuuuuuuuck men are privileged.  Time for bed. #FeminismIsAwfullyGreat #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1052,True,False,False,False,False,False,False,False,@FudgieeBuddiee ARE YOU SAYING ALL GIRLS ARE SENSITIVE BECAUSE OF GENDER ROLES? YOU SEXIST SWINE #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1057,False,False,False,False,False,True,False,False,Why don't you love me Twitter #SemST,train,False,False,False,False,False,False,False,False,True,True,False,False
1058,True,False,False,False,False,False,False,False,"I HOPE YOU GET RAPED is apparently how misogynists say ""How dare you not bend to my will?""  #YesAllWomen #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1060,False,False,False,False,True,False,False,False,Honoured to be followed by the truly inspirational @Kon__K founder of @ASRC1 #realaustralianssaywelcome #thethingsthatmatter #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
1062,False,False,False,False,True,False,False,False,Thanks to the work of people like @everydaysexism they are not only helping women but helping the whole of society #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
1063,False,False,False,False,True,False,False,False,"If you wanna stay home and raise a family, that's cool. But that's your choice and nobody else's. #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
1067,False,False,False,True,False,False,False,False,I NEED FEMINISM BECAUSE- A man in a room full of women is ecstatic. A woman in a room full of men is terrified. #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
1068,False,False,False,False,False,False,True,False,Why is Paul Elam not one of the most hated men alive right now!? #feminist #SemST,train,False,False,False,False,False,False,False,False,False,False,True,True
1070,False,True,False,False,False,False,False,False,Watching #missrepresentation .. We must change our world. #womenrule #change #beauty #SemST,train,False,False,False,False,False,False,False,True,False,False,False,False
1075,False,False,True,True,False,False,False,False,"You want to hear something really ugly, 1 in 5 women will be sexually assaulted in their time in college #MisogynyIsUgly #SemST",train,False,False,True,True,True,True,False,False,False,False,False,False
1076,False,False,False,False,True,False,False,False,@amin86660132 @justsoshelby  Very nice work. I'm happy to hear your autistic friend is able to express himself this way #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
1078,True,False,False,False,False,False,False,False,Radios r filled with feminist and rape propaganda. Feminism is alive n well in Malaysia. Their rape guilt tactics won't silence me #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1080,True,False,False,False,False,False,False,False,No. Feminists are not ugly. The fact that there isn't equal rights for both men and women is. #FeministsAreBeautiful #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1081,False,False,False,False,True,False,False,False,"Meredith giving Don crap was great,but HOLY CRAP PEGGY. No spoilers, but DAMN was it a great scene. #Peggy #MadMen #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
1082,True,False,True,False,False,False,False,False,so i guess the new definition of ugly is believing in equal rights... LET ME BE UGLY THEN #SemST,train,True,True,True,True,False,False,False,False,False,False,False,False
1084,True,False,False,False,False,False,False,False,Ok armchair feminists got their panties wet. If you're a social justice warrior go out and do something. Get off tumblr.  #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1088,True,False,False,False,False,False,False,False,"Im sorry if you going to be with me and call me ""you women"" like im a cadigory ill probably but boot out the door #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1092,True,False,False,False,False,False,False,False,"@optimist216 What a load of crap. Dressing appropriately for the office is ""sexist""? Grow up. #YesAllWomen #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1099,True,False,False,False,False,False,False,False,.@feminismvibes Men don't admit to being raped as readily as women do. So your question is feminist bullshit. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1100,True,False,False,False,False,False,False,False,"@vote4pedro___ she lied you idiot, it's a fact & the reason that you won't acknowledge those facts is also the reason why #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1103,True,False,False,False,False,False,False,False,@SkyNews  @EamonnHolmes @SkyJacquie guy from 'beach body ready' advert being interviewed.Conclusion=arrogant male chauvinist idiot #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1104,False,False,False,False,True,False,False,False,@rsiereilly I've been pretty well. Enjoyed your response to #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
1106,False,False,False,False,True,False,False,False,@MrMikeCalta  Proud to say I don't listen to fat crossed eyed MJ #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
1109,False,False,False,False,False,False,True,False,I have noticed that you never see any really beautiful feminists. I wonder why? #SemST,train,False,False,False,False,False,False,False,False,False,False,True,True
1111,True,False,False,False,False,False,False,False,"@draumkunta also, sorry I'm too busy being a gorgeous feminist to give a shit about your beauty standards #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1118,True,False,False,False,False,False,False,False,The only thing ugly is the god damn opinions of the idiotic people who started this tag #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1120,True,False,False,False,False,False,False,False,"These SJWs are so homogenous and blur together so well it's like dealing with one giant,rainbow-headed monster. #GamerGate #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1122,False,False,False,False,True,False,False,False,Feminists are not ugly lol they do make me laugh though. They are the most hypocritical people on the planet #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
1123,False,False,False,True,False,False,False,False,Wonder what it'd be like to wear a dress and NOT be sexually harassed for it.  #YesAllWomen #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
1126,True,False,False,False,False,False,False,False,hey @JCDFitness stop teiggering me with ur man gap on the bus i will fight the patriarchy until ur in jail. ty #Equality2015 #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1128,True,False,False,False,False,False,False,False,"Hey first-world country white women bitching about gender inequality, you're going to be fine #killallmen #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1132,False,False,False,False,True,False,False,False,@evelynlns @jes_chastain Agree 100 %! She radiates beauty from the inside out. Such a role model for all  #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
1133,True,False,False,False,False,False,False,False,Anyone else starting to notice the general demographic of feminists is like fucking high-schoolers. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1136,True,False,False,False,False,False,False,False,Want revenge for being a slut?  Cry rape.  Then lie to the world and carry a mattress with you.  #rape #UglyFeminist #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1138,False,False,False,False,True,False,False,False,Gotta love the respect feminists give to those that don't wanna be a feminist (note the sarcasm) #IDontNeedFeminism #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
1144,True,False,False,False,False,False,False,False,@EverydaySexism .@Rod_McCallum you are a dinosaur and a fool.  Not rising to your antiquated rhetoric.  Bye #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1149,True,False,False,False,False,False,False,False,the fact that people think women need to be appealing and attractive to be heard/seen as equal is why we need feminism #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1152,False,False,False,False,False,False,True,False,I met my first radical feminist today. Holy shit. Amazing how much can go wrong in a brain #wtf #SemST,train,False,False,False,False,False,False,False,False,False,False,True,True
1154,True,False,False,False,False,False,False,False,".@cooImemegirl Feminists reject (or ignore the fight for) equality when it might hurt women. That's not equality, duh. #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1156,True,False,False,False,False,False,False,False,".@cooImemegirl Feminists believe mothers should have a say over the father's body, his job, and his money. #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1157,False,False,False,False,False,True,False,False,you know what's ugly? can't going out with a short skirt without being judged #SemST,train,False,False,False,False,False,False,False,False,True,True,False,False
1160,True,False,False,False,False,False,False,False,"If you claim nor to be a feminist, you either don't understand what feminism is, or you are a huge societal problem. #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1161,True,False,False,False,False,False,False,False,Elizabeth Cady Stanton did not die so you could get upset about fuckbois that don't text back #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1166,True,False,True,False,False,False,False,False,"I've removed the term #feminist from by bio because racist, transphobic, white feminists have fucked it up for everyone. #SemST",train,True,True,True,True,False,False,False,False,False,False,False,False
1167,True,False,False,False,False,False,False,False,@beeeatles is this list for real? Please god it better be a joke. No man or woman should ever pay attention to this shit. #pissed #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1170,True,False,False,False,False,False,False,False,How can you be female and not be a feminist? Like do you not care about your rights as a women or what? #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1172,True,False,False,False,False,False,False,False,RT @WeNeedFeminism: 'BAD BITCH' is not a compliment #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1175,True,False,False,False,False,False,False,False,.@cooImemegirl @TC_Stompa You have no respect for real equality so you lie and claim feminists want it. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1176,True,False,False,False,False,False,False,False,OH NO EQUALITY FOR ALL WHAT SHALL WE DO ?!?!? STOP FEMINIST ASAP #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1178,True,False,True,False,False,False,False,False,@Vivvyyy what's so wrong with getting dick? How come when guys do it they're praised for it? YOU SEXIST #SemST,train,True,True,True,True,False,False,False,False,False,False,False,False
1179,False,False,False,False,True,False,False,False,The moment you know you've won as a wife.  You put out and he gets up to make his own sandwich. #winning #yvrmoms #funny #joke #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
1187,True,False,False,False,False,False,False,False,".@brigadam @KlaraJoelsson You just made the best case against feminist ""equality"" ever! Fuck feminism! #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1194,True,False,False,False,False,False,False,False,"This always infuriates me. If I was male would I be asked these questions? would I be stereotyped as a 'bitch', 'cold hearted' or #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1198,True,False,False,False,False,False,False,False,I don't understand how the concept of a male being a feminist doesn't get in some peoples heads. Equality? Anyone? #feminist #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1204,True,False,False,False,False,False,False,False,"Men that want ""credit"" from women for being feminists are not feminists at all.  They're just men wanting more privileges #vaw #p2 #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1206,False,False,False,False,True,False,False,False,We are actually watching a video on radical feminism in history this is the funniest movie ive ever seen #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
1210,True,False,True,False,False,False,False,False,People who call themselves beautiful are really the ugliest. #deep #edgy #Philosophy #BaltimoreRiots #Baltimore #SemST,train,True,True,True,True,False,False,False,False,False,False,False,False
